resource_type,link_text,url,source_page,saved_path,error
certificate_or_minor,Certificate Application,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-big-data-analytics-application.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-big-data-analytics/,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-big-data-analytics-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-big-data-analytics-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-big-data-analytics/,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-big-data-analytics-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet- for students who started in spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-artificial-intelligence-program-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/index.php,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-artificial-intelligence-program-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet-for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms--arin-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/index.php,DepCourseInfo\downloaded_forms_and_worksheets\ms--arin-worksheet.pdf,
program_or_advising_worksheet,M.S. In Computer Engineering with a Minor In Business Worksheet,https://www.fau.edu/engineering/eecs/graduate/ms/business-minor/pdf/ms-computer-engineering-with-minor-in-business-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/business-minor/,DepCourseInfo\downloaded_forms_and_worksheets\ms-computer-engineering-with-minor-in-business-worksheet.pdf,
program_or_advising_worksheet,M.S. In Computer Science with a Minor In Business Worksheet,https://www.fau.edu/engineering/eecs/graduate/ms/business-minor/pdf/ms-computer-science-with-minor-in-business-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/business-minor/,DepCourseInfo\downloaded_forms_and_worksheets\ms-computer-science-with-minor-in-business-worksheet.pdf,
program_or_advising_worksheet,M.S. In Electrical Engineering with a Minor In Business Worksheet,https://www.fau.edu/engineering/eecs/graduate/ms/business-minor/pdf/ms-electrical-engineering-with-minor-in-business-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/business-minor/,DepCourseInfo\downloaded_forms_and_worksheets\ms-electrical-engineering-with-minor-in-business-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet- for students who started in spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-artificial-intelligence-program-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/admiss-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-artificial-intelligence-program-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet-for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms--arin-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/admiss-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms--arin-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet- for students who started in spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-artificial-intelligence-program-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/degree-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-artificial-intelligence-program-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet-for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms--arin-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/degree-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms--arin-worksheet.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/msto-phd-computer-engineering-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/admiss-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\msto-phd-computer-engineering-worksheet12.09.2025.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/bs-phd-computer-engineering-worksheet-12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/admiss-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-computer-engineering-worksheet-12.09.2025.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/msto-phd-computer-engineering-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/degree-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\msto-phd-computer-engineering-worksheet12.09.2025.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/bs-phd-computer-engineering-worksheet-12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/degree-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-computer-engineering-worksheet-12.09.2025.pdf,
form_or_application,Candidacy Exam Application Form,https://www.fau.edu/engineering/eecs/pdf/ce-application-form.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/ce/,DepCourseInfo\downloaded_forms_and_worksheets\ce-application-form.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/artificial-intelligence-cert-program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/artificial-intelligence/admiss/,DepCourseInfo\downloaded_forms_and_worksheets\artificial-intelligence-cert-program-worksheet.pdf,
certificate_or_minor,Artificial Intelligence Certificate Program Application (pdf),https://www.fau.edu/engineering/eecs/pdf/certificate-artificial--intelligence-program-application.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/artificial-intelligence/admiss/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-artificial--intelligence-program-application.pdf,
other_relevant_resource,document,https://www.fau.edu/engineering/eecs/pdf/professional-proposal-layout.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/dissertation-info/,DepCourseInfo\downloaded_forms_and_worksheets\professional-proposal-layout.pdf,
program_or_advising_worksheet,Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-ms-ai-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-ai/information-sessions/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-ai-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-ms-cs-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-masters/information-sessions/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-cs-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet AIT,https://www.fau.edu/engineering/eecs/pdf/professional-ms-itm-adv-info-tech-concentration-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-itm/information-sessions/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-itm-adv-info-tech-concentration-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet CSDA,https://www.fau.edu/engineering/eecs/pdf/professional-ms-itm-csda-concentration-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-itm/information-sessions/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-itm-csda-concentration-worksheet.pdf,
certificate_or_minor,Certificate Application,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-energy-resilience-application.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-energy-resilience/,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-energy-resilience-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-energy-resilience-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-energy-resilience/,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-energy-resilience-worksheet.pdf,
