top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,ndcg_k,ndcg,map,combined_score
100,1.2,0.55,90,1.0,0.5,30,0.4172116368409588,0.30551406089310923,0.361362848867034
100,1.2,0.55,90,1.5,0.75,30,0.4172116368409588,0.30551406089310923,0.361362848867034
100,1.2,0.55,90,2.0,1.0,30,0.4172116368409588,0.30551406089310923,0.361362848867034
50,1.8,0.9,60,2.0,0.75,30,0.42339460356159536,0.2992574372498661,0.3613260204057307
30,1.2,0.75,60,0.5,1.0,30,0.43532125020313645,0.28730621240162674,0.3613137313023816
100,0.8,0.75,10,1.5,1.0,30,0.416053452917034,0.3064963501507809,0.36127490153390746
30,1.2,0.35,30,0.5,1.5,30,0.4372582841140798,0.2852414812884706,0.3612498827012752
100,1.8,0.55,60,2.0,0.75,30,0.4173340296778169,0.30511657707983125,0.3612253033788241
30,1.2,0.75,90,0.5,1.0,30,0.4351939199018399,0.2872036833517293,0.36119880162678464
100,1.2,0.9,60,1.5,0.5,30,0.41172625195494134,0.3106304590484074,0.3611783555016744
100,1.5,0.35,30,1.0,0.75,30,0.41956747160632313,0.30275061416370874,0.36115904288501594
100,1.5,0.35,30,2.0,1.5,30,0.41956747160632313,0.30275061416370874,0.36115904288501594
100,2.2,0.35,30,1.0,0.75,30,0.41740650002301477,0.30488625960390153,0.36114637981345815
100,2.2,0.35,30,2.0,1.5,30,0.41740650002301477,0.30488625960390153,0.36114637981345815
50,1.5,0.55,90,1.0,0.75,30,0.42713624502822867,0.29510884445257907,0.36112254474040384
50,1.5,0.55,90,2.0,1.5,30,0.42713624502822867,0.29510884445257907,0.36112254474040384
30,0.8,0.55,90,0.5,1.5,30,0.43767067850411256,0.28457223442123464,0.3611214564626736
100,2.2,0.35,10,1.0,0.75,30,0.41767482693279484,0.30450438422432907,0.36108960557856196
100,2.2,0.35,10,2.0,1.5,30,0.41767482693279484,0.30450438422432907,0.36108960557856196
100,1.5,0.9,10,2.5,0.75,30,0.4126433396169555,0.3094863140649506,0.36106482684095303
100,2.2,0.75,10,2.0,0.75,30,0.41247950050928345,0.30959241448329217,0.3610359574962878
100,2.2,0.55,90,0.5,0.25,30,0.41481891791929243,0.3071834397607063,0.3610011788399994
100,2.2,0.55,90,1.0,0.5,30,0.41481891791929243,0.3071834397607063,0.3610011788399994
100,2.2,0.55,90,1.5,0.75,30,0.41481891791929243,0.3071834397607063,0.3610011788399994
100,2.2,0.55,90,2.0,1.0,30,0.41481891791929243,0.3071834397607063,0.3610011788399994
30,1.8,0.75,90,0.5,0.75,30,0.43688432318101034,0.2850660998486464,0.36097521151482836
30,1.8,0.75,90,1.0,1.5,30,0.43688432318101034,0.2850660998486464,0.36097521151482836
50,1.2,0.9,30,2.5,1.5,30,0.421060174659004,0.3007780858305143,0.3609191302447592
30,1.5,0.35,30,0.5,1.5,30,0.43688494398266026,0.2849109107803298,0.36089792738149507
100,1.8,0.35,60,1.5,1.0,30,0.4180821505050179,0.3036872674954197,0.3608847090002188
100,1.2,0.35,30,1.0,0.75,30,0.4199120927599322,0.30184874683223534,0.36088041979608376
100,1.2,0.35,30,2.0,1.5,30,0.4199120927599322,0.30184874683223534,0.36088041979608376
50,0.8,0.35,30,0.5,0.75,30,0.42575080543380295,0.29598832745131487,0.3608695664425589
50,0.8,0.35,30,1.0,1.5,30,0.42575080543380295,0.29598832745131487,0.3608695664425589
50,1.5,0.55,60,1.0,0.75,30,0.4264821159466852,0.2952474975484874,0.3608648067475863
50,1.5,0.55,60,2.0,1.5,30,0.4264821159466852,0.2952474975484874,0.3608648067475863
100,1.5,0.9,10,1.5,0.5,30,0.41063429084324815,0.3110906764314606,0.3608624836373544
30,1.2,0.75,30,0.5,1.0,30,0.4347258972975019,0.2869830937751342,0.36085449553631804
100,0.8,0.75,90,2.0,0.75,30,0.4196410302037653,0.3020359367985211,0.3608384835011432
30,1.8,0.55,30,0.5,0.75,30,0.439017469931356,0.28260258595496673,0.36081002794316136
30,1.8,0.55,30,1.0,1.5,30,0.439017469931356,0.28260258595496673,0.36081002794316136
30,1.5,0.75,60,0.5,0.75,30,0.4363662645890459,0.28518893156999875,0.36077759807952237
30,1.5,0.75,60,1.0,1.5,30,0.4363662645890459,0.28518893156999875,0.36077759807952237
50,1.2,0.75,90,0.5,0.25,30,0.42578204948562676,0.2957709676147096,0.3607765085501682
50,1.2,0.75,90,1.0,0.5,30,0.42578204948562676,0.2957709676147096,0.3607765085501682
50,1.2,0.75,90,1.5,0.75,30,0.42578204948562676,0.2957709676147096,0.3607765085501682
50,1.2,0.75,90,2.0,1.0,30,0.42578204948562676,0.2957709676147096,0.3607765085501682
50,2.2,0.9,60,2.5,0.5,30,0.42055488378353056,0.300995531529232,0.36077520765638127
30,2.2,0.9,10,0.5,0.5,30,0.43279121662875636,0.28871693252809827,0.36075407457842734
30,2.2,0.9,10,1.0,1.0,30,0.43279121662875636,0.28871693252809827,0.36075407457842734
30,2.2,0.9,10,1.5,1.5,30,0.43279121662875636,0.28871693252809827,0.36075407457842734
100,1.8,0.75,60,2.5,0.75,30,0.411444289999363,0.3100494650358184,0.3607468775175907
50,1.5,0.9,10,1.5,1.0,30,0.41923112937029566,0.30221812286282246,0.3607246261165591
30,0.8,0.55,60,0.5,1.5,30,0.43700501605064884,0.28441644044495196,0.36071072824780037
100,1.5,0.9,90,1.0,0.25,30,0.4114767613397633,0.30993212707270995,0.3607044442062366
100,1.5,0.9,90,2.0,0.5,30,0.4114767613397633,0.30993212707270995,0.3607044442062366
50,0.8,0.35,90,0.5,1.0,30,0.42271284017932265,0.2986912583007646,0.3607020492400436
100,0.8,0.75,60,2.5,1.0,30,0.41948481892000505,0.30185524887664295,0.36067003389832397
100,1.8,0.9,10,1.0,0.25,30,0.4126989677866502,0.3085960238780293,0.3606474958323398
100,1.8,0.9,10,2.0,0.5,30,0.4126989677866502,0.3085960238780293,0.3606474958323398
50,1.2,0.9,60,0.5,0.25,30,0.42239971221138967,0.2988605630826275,0.3606301376470086
50,1.2,0.9,60,1.0,0.5,30,0.42239971221138967,0.2988605630826275,0.3606301376470086
50,1.2,0.9,60,1.5,0.75,30,0.42239971221138967,0.2988605630826275,0.3606301376470086
50,1.2,0.9,60,2.0,1.0,30,0.42239971221138967,0.2988605630826275,0.3606301376470086
50,2.2,0.75,10,0.5,0.25,30,0.4234532372845129,0.29780211425715697,0.36062767577083493
50,2.2,0.75,10,1.0,0.5,30,0.4234532372845129,0.29780211425715697,0.36062767577083493
50,2.2,0.75,10,1.5,0.75,30,0.4234532372845129,0.29780211425715697,0.36062767577083493
50,2.2,0.75,10,2.0,1.0,30,0.4234532372845129,0.29780211425715697,0.36062767577083493
100,1.5,0.75,30,2.0,0.75,30,0.4104289559020973,0.3108182657626433,0.3606236108323703
100,1.8,0.75,30,1.5,0.5,30,0.41109609985917706,0.31015043808986925,0.3606232689745231
100,0.8,0.9,90,2.5,0.75,30,0.41784044137972326,0.30337950584224666,0.36060997361098496
100,1.2,0.35,60,1.0,0.75,30,0.4190897616298014,0.3020981975658997,0.36059397959785056
100,1.2,0.35,60,2.0,1.5,30,0.4190897616298014,0.3020981975658997,0.36059397959785056
100,0.8,0.55,60,0.5,0.25,30,0.4184473710777151,0.30271226926832945,0.36057982017302226
100,0.8,0.55,60,1.0,0.5,30,0.4184473710777151,0.30271226926832945,0.36057982017302226
100,0.8,0.55,60,1.5,0.75,30,0.4184473710777151,0.30271226926832945,0.36057982017302226
100,0.8,0.55,60,2.0,1.0,30,0.4184473710777151,0.30271226926832945,0.36057982017302226
50,1.2,0.9,10,1.0,0.75,30,0.4185468385336626,0.302594233593055,0.36057053606335876
50,1.2,0.9,10,2.0,1.5,30,0.4185468385336626,0.302594233593055,0.36057053606335876
100,1.5,0.75,30,2.5,1.0,30,0.41100957368944574,0.30999164488170783,0.3605006092855768
100,1.2,0.75,10,2.5,1.0,30,0.41366618085910994,0.3072895192890627,0.3604778500740863
100,1.5,0.55,90,1.5,0.5,30,0.41796077299974693,0.3029764653119416,0.36046861915584427
100,1.5,0.9,60,1.0,0.25,30,0.41056447836939675,0.31034621702223186,0.36045534769581433
100,1.5,0.9,60,2.0,0.5,30,0.41056447836939675,0.31034621702223186,0.36045534769581433
100,2.2,0.75,90,2.5,0.75,30,0.41114849605940046,0.30968990169149074,0.3604191988754456
50,1.2,0.35,60,0.5,0.75,30,0.4224878940138433,0.2983376974266768,0.3604127957202601
50,1.2,0.35,60,1.0,1.5,30,0.4224878940138433,0.2983376974266768,0.3604127957202601
100,1.5,0.9,30,1.0,0.25,30,0.4125819377520122,0.308233227838712,0.3604075827953621
100,1.5,0.9,30,2.0,0.5,30,0.4125819377520122,0.308233227838712,0.3604075827953621
100,2.2,0.35,90,1.5,1.0,30,0.41768371941648486,0.3031196637851445,0.3604016916008147
50,2.2,0.35,30,0.5,0.75,30,0.42373505586859345,0.29699886342247367,0.36036695964553356
50,2.2,0.35,30,1.0,1.5,30,0.42373505586859345,0.29699886342247367,0.36036695964553356
100,0.8,0.9,60,1.5,0.5,30,0.4157257360493684,0.3049641254309636,0.360344930740166
100,1.8,0.75,10,2.0,0.75,30,0.4119352907549443,0.30875447486843927,0.36034488281169175
30,1.8,0.55,30,0.5,1.0,30,0.4351190904302315,0.2855702216575557,0.3603446560438936
100,2.2,0.35,60,1.5,1.0,30,0.41792883664534886,0.30273220513013027,0.36033052088773954
50,1.5,0.75,90,2.5,1.0,30,0.4230122591728586,0.29758468023467327,0.36029846970376594
100,1.8,0.55,60,1.5,0.5,30,0.41670693704434253,0.3038687509259118,0.36028784398512714
50,1.2,0.75,10,1.5,1.0,30,0.42268495938041145,0.29786667503127423,0.36027581720584284
100,1.8,0.55,30,2.0,0.75,30,0.4164422453587643,0.30410007270575384,0.36027115903225904
100,2.2,0.35,30,1.5,1.0,30,0.4171727719362715,0.30332071939992294,0.3602467456680972
100,0.8,0.55,30,2.5,1.5,30,0.41589878947511666,0.3045799520104827,0.36023937074279966
30,0.8,0.9,10,0.5,0.75,30,0.43497840444153707,0.28548150655632537,0.3602299554989312
30,0.8,0.9,10,1.0,1.5,30,0.43497840444153707,0.28548150655632537,0.3602299554989312
30,1.5,0.75,90,0.5,0.75,30,0.4357637236721768,0.2846831264589304,0.3602234250655536
30,1.5,0.75,90,1.0,1.5,30,0.4357637236721768,0.2846831264589304,0.3602234250655536
30,1.2,0.35,10,0.5,1.0,30,0.43712984814972894,0.28323893165236463,0.3601843899010468
50,1.5,0.9,30,0.5,0.25,30,0.4215875202637446,0.2987482914385483,0.36016790585114644
50,1.5,0.9,30,1.0,0.5,30,0.4215875202637446,0.2987482914385483,0.36016790585114644
50,1.5,0.9,30,1.5,0.75,30,0.4215875202637446,0.2987482914385483,0.36016790585114644
50,1.5,0.9,30,2.0,1.0,30,0.4215875202637446,0.2987482914385483,0.36016790585114644
100,1.5,0.35,30,1.5,1.0,30,0.41931239524186326,0.30099960538495457,0.3601560003134089
100,1.5,0.75,60,1.5,0.5,30,0.41075350792581355,0.30943647840451133,0.36009499316516247
100,1.5,0.35,90,1.0,0.75,30,0.41659258412429506,0.3035379762267677,0.3600652801755314
100,1.5,0.35,90,2.0,1.5,30,0.41659258412429506,0.3035379762267677,0.3600652801755314
50,1.8,0.55,60,1.5,1.0,30,0.42618090217728577,0.29388977848772074,0.3600353403325033
50,1.2,0.75,30,2.5,1.5,30,0.42346484970507714,0.2965945475568422,0.3600296986309597
50,1.2,0.9,90,2.5,1.0,30,0.4233111674946037,0.29670586379369623,0.36000851564414993
50,1.8,0.75,10,0.5,0.25,30,0.4216336216518478,0.29834067332911635,0.3599871474904821
50,1.8,0.75,10,1.0,0.5,30,0.4216336216518478,0.29834067332911635,0.3599871474904821
50,1.8,0.75,10,1.5,0.75,30,0.4216336216518478,0.29834067332911635,0.3599871474904821
50,1.8,0.75,10,2.0,1.0,30,0.4216336216518478,0.29834067332911635,0.3599871474904821
50,1.8,0.9,30,1.5,0.5,30,0.4196574392065376,0.3002765569726595,0.35996699808959853
50,2.2,0.9,10,1.0,0.25,30,0.4224988490542059,0.2973966046313931,0.3599477268427995
50,2.2,0.9,10,2.0,0.5,30,0.4224988490542059,0.2973966046313931,0.3599477268427995
50,1.8,0.75,60,2.5,1.0,30,0.4213446035726989,0.2985474744387241,0.3599460390057115
30,1.8,0.55,60,0.5,1.0,30,0.4348104386214932,0.2850340993445647,0.3599222689830289
100,0.8,0.35,10,0.5,0.5,30,0.41498686194405776,0.3047405182555964,0.3598636900998271
100,0.8,0.35,10,1.0,1.0,30,0.41498686194405776,0.3047405182555964,0.3598636900998271
100,0.8,0.35,10,1.5,1.5,30,0.41498686194405776,0.3047405182555964,0.3598636900998271
50,0.8,0.9,30,0.5,0.25,30,0.4264134009022792,0.29328656438277567,0.35984998264252743
50,0.8,0.9,30,1.0,0.5,30,0.4264134009022792,0.29328656438277567,0.35984998264252743
50,0.8,0.9,30,1.5,0.75,30,0.4264134009022792,0.29328656438277567,0.35984998264252743
50,0.8,0.9,30,2.0,1.0,30,0.4264134009022792,0.29328656438277567,0.35984998264252743
30,1.8,0.35,30,0.5,1.5,30,0.4358526721199585,0.2838379485281924,0.3598453103240754
50,2.2,0.35,60,0.5,1.0,30,0.4218860276625498,0.2977854695446055,0.35983574860357764
100,1.2,0.9,30,2.5,0.75,30,0.4107475303130771,0.30886980191759905,0.35980866611533807
50,1.2,0.35,90,0.5,0.75,30,0.42181594741460315,0.29779518223022133,0.3598055648224122
50,1.2,0.35,90,1.0,1.5,30,0.42181594741460315,0.29779518223022133,0.3598055648224122
100,1.8,0.35,10,1.0,0.75,30,0.4163962143120162,0.3031994968362347,0.35979785557412547
100,1.8,0.35,10,2.0,1.5,30,0.4163962143120162,0.3031994968362347,0.35979785557412547
30,2.2,0.35,30,0.5,1.5,30,0.4356962312357517,0.2838725740822764,0.359784402659014
50,1.5,0.9,10,2.5,1.5,30,0.4184694998856001,0.3010915807586576,0.35978054032212886
50,2.2,0.75,30,2.5,1.0,30,0.422637722244027,0.2969115241512747,0.35977462319765086
50,1.5,0.9,10,0.5,0.25,30,0.4204752682551787,0.29905102454267596,0.35976314639892737
50,1.5,0.9,10,1.0,0.5,30,0.4204752682551787,0.29905102454267596,0.35976314639892737
50,1.5,0.9,10,1.5,0.75,30,0.4204752682551787,0.29905102454267596,0.35976314639892737
50,1.5,0.9,10,2.0,1.0,30,0.4204752682551787,0.29905102454267596,0.35976314639892737
50,1.5,0.9,30,2.5,1.0,30,0.4205616375649762,0.2989252852737087,0.35974346141934244
30,1.5,0.75,10,0.5,0.75,30,0.4334086087582308,0.2860776016804004,0.35974310521931563
30,1.5,0.75,10,1.0,1.5,30,0.4334086087582308,0.2860776016804004,0.35974310521931563
30,0.8,0.9,60,0.5,0.75,30,0.4343354194525019,0.2851469563489699,0.35974118790073595
30,0.8,0.9,60,1.0,1.5,30,0.4343354194525019,0.2851469563489699,0.35974118790073595
100,1.5,0.55,60,2.0,0.75,30,0.415726367278551,0.3037195643924,0.35972296583547547
100,1.2,0.9,10,2.5,1.0,30,0.4102544363620619,0.3091725658990505,0.3597135011305562
30,0.8,0.9,90,0.5,0.75,30,0.4343017755620931,0.2851021417724216,0.35970195866725735
30,0.8,0.9,90,1.0,1.5,30,0.4343017755620931,0.2851021417724216,0.35970195866725735
50,1.5,0.75,10,1.5,1.0,30,0.4200714346689311,0.2993186698629482,0.3596950522659397
100,1.2,0.75,60,1.5,0.5,30,0.4116731335527766,0.30766087169576756,0.3596670026242721
100,1.5,0.55,30,2.5,1.0,30,0.41469477620024714,0.3046276508953364,0.3596612135477918
30,1.2,0.55,90,0.5,1.5,30,0.435710644367929,0.2835785661480415,0.35964460525798525
50,1.5,0.75,30,2.5,1.5,30,0.42122337393021797,0.2980535954963532,0.3596384847132856
30,1.8,0.55,90,0.5,1.0,30,0.43447772775304366,0.2847834727781487,0.3596306002655962
100,1.8,0.35,30,1.5,1.0,30,0.4167643909098266,0.3024167015403851,0.35959054622510583
100,1.2,0.55,10,2.5,1.5,30,0.4153690742439515,0.3037948695605813,0.3595819719022664
50,1.8,0.55,90,1.5,1.0,30,0.425615853348515,0.2934957585639571,0.35955580595623604
100,1.8,0.35,90,1.5,1.0,30,0.416191624172633,0.30290663778684157,0.3595491309797373
100,0.8,0.9,60,2.5,0.75,30,0.4150071166958914,0.30405244296517303,0.35952977983053225
50,1.5,0.55,60,1.5,1.0,30,0.4256114393940167,0.2934169108722681,0.35951417513314243
100,1.2,0.9,90,1.0,0.25,30,0.4124465222075591,0.3065389918554833,0.35949275703152117
100,1.2,0.9,90,2.0,0.5,30,0.4124465222075591,0.3065389918554833,0.35949275703152117
100,2.2,0.75,60,2.5,0.75,30,0.4098851399607203,0.30909125175758456,0.3594881958591524
100,2.2,0.75,30,1.5,0.5,30,0.40953954011247273,0.3094091333459724,0.3594743367292226
50,1.8,0.9,90,1.0,0.25,30,0.42176904260495907,0.2971342122771473,0.3594516274410532
50,1.8,0.9,90,2.0,0.5,30,0.42176904260495907,0.2971342122771473,0.3594516274410532
30,1.8,0.9,30,0.5,0.5,30,0.43317982197201416,0.2856997818877578,0.359439801929886
30,1.8,0.9,30,1.0,1.0,30,0.43317982197201416,0.2856997818877578,0.359439801929886
30,1.8,0.9,30,1.5,1.5,30,0.43317982197201416,0.2856997818877578,0.359439801929886
30,0.8,0.75,10,0.5,1.0,30,0.4357872785358516,0.28308952179024294,0.3594384001630473
30,2.2,0.55,30,0.5,0.75,30,0.43863887215762254,0.2802065648482343,0.3594227185029284
30,2.2,0.55,30,1.0,1.5,30,0.43863887215762254,0.2802065648482343,0.3594227185029284
50,1.5,0.55,90,1.5,1.0,30,0.4255337564972346,0.29330171450577325,0.3594177355015039
50,1.5,0.9,60,2.5,1.0,30,0.4214305604498158,0.297377890535056,0.3594042254924359
100,0.8,0.75,10,2.5,1.5,30,0.4143298492908513,0.30444432050575587,0.3593870848983036
50,2.2,0.75,60,2.0,0.75,30,0.4224697702476857,0.2963031003485388,0.35938643529811226
50,0.8,0.9,90,2.5,1.0,30,0.42661536449478676,0.2921440784133364,0.3593797214540616
30,0.8,0.55,30,0.5,1.0,30,0.43600054379245934,0.2827102956064944,0.3593554196994769
50,1.5,0.75,60,0.5,0.25,30,0.42231783617552027,0.2963228982537866,0.35932036721465344
50,1.5,0.75,60,1.0,0.5,30,0.42231783617552027,0.2963228982537866,0.35932036721465344
50,1.5,0.75,60,1.5,0.75,30,0.42231783617552027,0.2963228982537866,0.35932036721465344
50,1.5,0.75,60,2.0,1.0,30,0.42231783617552027,0.2963228982537866,0.35932036721465344
30,1.5,0.55,30,0.5,1.0,30,0.43441963957695234,0.28409191947419893,0.35925577952557564
50,1.8,0.75,30,2.5,1.0,30,0.42098591074500685,0.2974844712095382,0.3592351909772725
100,0.8,0.35,30,1.0,0.75,30,0.4176184767659853,0.30083366896259217,0.35922607286428876
100,0.8,0.35,30,2.0,1.5,30,0.4176184767659853,0.30083366896259217,0.35922607286428876
30,1.5,0.35,10,0.5,1.0,30,0.43618689120482274,0.28224304836771713,0.35921496978626993
50,2.2,0.75,30,2.0,0.75,30,0.4221041365392547,0.2962981339917904,0.35920113526552255
100,1.8,0.9,90,1.5,0.25,30,0.40984996606110585,0.3085138124788009,0.35918188926995337
50,0.8,0.35,60,0.5,0.75,30,0.42156323022729153,0.2967971913658247,0.35918021079655815
50,0.8,0.35,60,1.0,1.5,30,0.42156323022729153,0.2967971913658247,0.35918021079655815
100,1.8,0.55,90,2.5,0.75,30,0.4151519654458537,0.3031891931873009,0.3591705793165773
50,1.8,0.9,90,2.5,0.75,30,0.42168625760862694,0.29661474035988145,0.3591504989842542
100,1.5,0.55,60,1.5,0.5,30,0.4152634914501317,0.3030190391085933,0.3591412652793625
50,1.5,0.35,30,0.5,0.75,30,0.4228521682065564,0.2953932504374089,0.35912270932198265
50,1.5,0.35,30,1.0,1.5,30,0.4228521682065564,0.2953932504374089,0.35912270932198265
100,1.5,0.35,60,1.5,1.0,30,0.4164181918239194,0.30182353962322706,0.35912086572357327
50,1.8,0.75,60,2.0,0.75,30,0.4209861783075448,0.2972553682442813,0.3591207732759131
30,1.2,0.55,60,0.5,1.5,30,0.4349758909516764,0.2832441121910201,0.3591100015713482
50,1.8,0.75,90,2.0,0.75,30,0.4206912364986999,0.2975102590228019,0.3591007477607509
100,1.2,0.9,10,2.0,0.75,30,0.4097762028386341,0.3083321518144673,0.3590541773265507
50,0.8,0.9,10,2.5,1.5,30,0.42302126493049536,0.2950307014903542,0.3590259832104248
50,1.8,0.9,30,2.5,0.75,30,0.4191009624100799,0.2989498686469009,0.3590254155284904
50,1.5,0.9,60,2.0,0.75,30,0.4210034410011129,0.2970438231968263,0.3590236320989696
30,0.8,0.35,30,0.5,1.5,30,0.4353250331917969,0.2826616567632643,0.3589933449775306
100,2.2,0.55,10,0.5,0.25,30,0.41227292425578016,0.30547966818824684,0.3588762962220135
100,2.2,0.55,10,1.0,0.5,30,0.41227292425578016,0.30547966818824684,0.3588762962220135
100,2.2,0.55,10,1.5,0.75,30,0.41227292425578016,0.30547966818824684,0.3588762962220135
100,2.2,0.55,10,2.0,1.0,30,0.41227292425578016,0.30547966818824684,0.3588762962220135
50,1.8,0.75,30,2.0,0.75,30,0.42063952024992785,0.2970966448633523,0.35886808255664004
100,1.5,0.9,10,1.0,0.25,30,0.4111036327231571,0.30660142936722984,0.35885253104519343
100,1.5,0.9,10,2.0,0.5,30,0.4111036327231571,0.30660142936722984,0.35885253104519343
100,1.8,0.75,90,1.0,0.25,30,0.4100523818573882,0.30763260400135956,0.35884249292937387
100,1.8,0.75,90,2.0,0.5,30,0.4100523818573882,0.30763260400135956,0.35884249292937387
100,1.2,0.35,90,1.0,0.75,30,0.41539679931841117,0.3022151510380579,0.35880597517823454
100,1.2,0.35,90,2.0,1.5,30,0.41539679931841117,0.3022151510380579,0.35880597517823454
100,1.2,0.75,30,2.0,0.75,30,0.40958505973878323,0.3080088915946904,0.35879697566673685
50,2.2,0.35,90,0.5,1.0,30,0.42086251592163,0.2966910527296373,0.35877678432563365
50,1.5,0.35,60,0.5,1.0,30,0.42009014844228315,0.29741330459815574,0.35875172652021947
100,2.2,0.9,30,2.0,0.25,30,0.41170013115881837,0.3057689166370504,0.35873452389793437
50,1.5,0.75,10,2.5,1.5,30,0.4208017372662173,0.2966588657959775,0.3587303015310974
100,1.8,0.55,10,0.5,0.25,30,0.41116476950534764,0.3062418378648438,0.35870330368509573
100,1.8,0.55,10,1.0,0.5,30,0.41116476950534764,0.3062418378648438,0.35870330368509573
100,1.8,0.55,10,1.5,0.75,30,0.41116476950534764,0.3062418378648438,0.35870330368509573
100,1.8,0.55,10,2.0,1.0,30,0.41116476950534764,0.3062418378648438,0.35870330368509573
50,2.2,0.75,60,1.5,0.5,30,0.4219121933046219,0.29547788563484595,0.3586950394697339
50,1.2,0.75,60,0.5,0.25,30,0.42245813517477276,0.2948940008765294,0.3586760680256511
50,1.2,0.75,60,1.0,0.5,30,0.42245813517477276,0.2948940008765294,0.3586760680256511
50,1.2,0.75,60,1.5,0.75,30,0.42245813517477276,0.2948940008765294,0.3586760680256511
50,1.2,0.75,60,2.0,1.0,30,0.42245813517477276,0.2948940008765294,0.3586760680256511
50,1.5,0.55,30,1.5,1.0,30,0.42427914339699174,0.29306862272537276,0.35867388306118225
50,1.8,0.9,60,1.0,0.25,30,0.41897893297782535,0.2983273825667699,0.3586531577722976
50,1.8,0.9,60,2.0,0.5,30,0.41897893297782535,0.2983273825667699,0.3586531577722976
100,0.8,0.35,60,1.0,0.75,30,0.4165966430871181,0.30067542094605076,0.35863603201658445
100,0.8,0.35,60,2.0,1.5,30,0.4165966430871181,0.30067542094605076,0.35863603201658445
100,2.2,0.35,60,2.5,1.5,30,0.41539535825015095,0.30182812639828355,0.3586117423242172
50,1.8,0.35,30,0.5,0.75,30,0.42348454955677184,0.2937361959346524,0.3586103727457121
50,1.8,0.35,30,1.0,1.5,30,0.42348454955677184,0.2937361959346524,0.3586103727457121
30,1.8,0.9,90,0.5,0.5,30,0.4324628328887225,0.28473897890627814,0.3586009058975003
